trial,volatility,agent,wealth,return_pct
22,1.5,loyalty,9446.213753535498,-5.5378624646450225
22,1.5,value,11458.188992844474,14.581889928444744
22,1.5,momentum,9674.570412087127,-3.254295879128731
22,1.5,adaptive,8429.270273266824,-15.70729726733176
22,1.5,hybrid,19698.574830948146,96.98574830948147
22,1.5,q_learning,3551.83523067243,-64.4816476932757
23,1.5,random,6160.869118799495,-38.39130881200506
23,1.5,career,9367.073541307871,-6.3292645869212905
23,1.5,trend,4239.235906904143,-57.60764093095857
23,1.5,genre,10000.0,0.0
23,1.5,mean_rev,12684.306305434578,26.843063054345784
23,1.5,loyalty,9527.689768316797,-4.723102316832028
23,1.5,value,11448.098754139559,14.480987541395589
23,1.5,momentum,8786.010307795344,-12.139896922046555
23,1.5,adaptive,8205.25773378114,-17.9474226621886
23,1.5,hybrid,17597.36462927139,75.9736462927139
23,1.5,q_learning,3644.2729899643173,-63.557270100356824
24,1.5,random,6438.132400732885,-35.61867599267115
24,1.5,career,11233.18654300984,12.331865430098405
24,1.5,trend,4673.407998917127,-53.26592001082873
24,1.5,genre,10000.0,0.0
24,1.5,mean_rev,12505.080957923956,25.05080957923956
24,1.5,loyalty,9553.497861589347,-4.465021384106531
24,1.5,value,12262.341777303447,22.623417773034472
24,1.5,momentum,9427.916295510786,-5.720837044892141
24,1.5,adaptive,8715.924552505,-12.840754474950009
24,1.5,hybrid,18228.288780682724,82.28288780682723
24,1.5,q_learning,3508.9217444520727,-64.91078255547927
25,1.5,random,6325.957539958337,-36.740424600416624
25,1.5,career,11747.6869147358,17.47686914735799
25,1.5,trend,4590.271780318577,-54.097282196814234
25,1.5,genre,10000.0,0.0
25,1.5,mean_rev,10104.636070184528,1.0463607018452785
25,1.5,loyalty,9617.018950617849,-3.8298104938215145
25,1.5,value,11972.183306859715,19.721833068597153
25,1.5,momentum,9166.856012082546,-8.33143987917454
25,1.5,adaptive,9823.87558838462,-1.7612441161537935
25,1.5,hybrid,18470.10693377667,84.70106933776671
25,1.5,q_learning,3062.1012235280473,-69.37898776471953
26,1.5,random,6421.787707388591,-35.78212292611409
26,1.5,career,9541.664084487502,-4.583359155124981
26,1.5,trend,4969.292798916372,-50.30707201083628
26,1.5,genre,10000.0,0.0
26,1.5,mean_rev,11370.153431972303,13.701534319723033
26,1.5,loyalty,9636.905530148142,-3.6309446985185785
26,1.5,value,11061.864452375681,10.618644523756812
26,1.5,momentum,9420.815036837104,-5.791849631628956
26,1.5,adaptive,9146.37069064336,-8.536293093566401
26,1.5,hybrid,19654.417282796014,96.54417282796014
26,1.5,q_learning,3692.9906974923224,-63.07009302507677
27,1.5,random,7519.3446658792145,-24.806553341207856
27,1.5,career,10813.819584798573,8.138195847985735
27,1.5,trend,4294.652029724862,-57.05347970275138
27,1.5,genre,10000.0,0.0
27,1.5,mean_rev,12355.3782778697,23.553782778697006
27,1.5,loyalty,9521.562984198006,-4.784370158019938
27,1.5,value,11403.193256272905,14.031932562729052
27,1.5,momentum,9791.367992363892,-2.0863200763610803
27,1.5,adaptive,8196.369224842749,-18.03630775157251
27,1.5,hybrid,18966.53210734646,89.66532107346458
27,1.5,q_learning,4328.470023204047,-56.71529976795953
28,1.5,random,6276.548264961183,-37.23451735038817
28,1.5,career,9719.347813879282,-2.806521861207184
28,1.5,trend,4726.182622091357,-52.73817377908643
28,1.5,genre,10000.0,0.0
28,1.5,mean_rev,11208.92853731265,12.089285373126495
28,1.5,loyalty,9622.942429209337,-3.770575707906628
28,1.5,value,11993.742174457439,19.937421744574387
28,1.5,momentum,8587.39718900355,-14.1260281099645
28,1.5,adaptive,8196.655452728935,-18.033445472710646
28,1.5,hybrid,16144.175125027328,61.441751250273285
28,1.5,q_learning,3872.1358421755035,-61.27864157824497
29,1.5,random,6889.059384730743,-31.10940615269257
29,1.5,career,9656.577027370795,-3.434229726292051
29,1.5,trend,5117.593787897425,-48.824062121025754
29,1.5,genre,10000.0,0.0
29,1.5,mean_rev,11279.132997286659,12.791329972866588
29,1.5,loyalty,9451.726321846407,-5.482736781535932
29,1.5,value,11046.844866697389,10.468448666973892
29,1.5,momentum,9375.493103253091,-6.245068967469088
29,1.5,adaptive,9690.024807166194,-3.099751928338064
29,1.5,hybrid,18639.233943092717,86.39233943092717
29,1.5,q_learning,3481.5152473553794,-65.1848475264462
0,2.5,random,6936.759363596677,-30.63240636403323
0,2.5,career,10251.788889914822,2.51788889914822
0,2.5,trend,4836.4777340419505,-51.63522265958049
0,2.5,genre,10000.0,0.0
0,2.5,mean_rev,12959.790894989415,29.597908949894155
0,2.5,loyalty,9488.87761773047,-5.111223822695301
0,2.5,value,12863.10350231521,28.63103502315211
0,2.5,momentum,10111.979328679907,1.1197932867990676
0,2.5,adaptive,9153.515699699687,-8.464843003003134
0,2.5,hybrid,19886.847315712635,98.86847315712636
0,2.5,q_learning,3145.655964308103,-68.54344035691896
1,2.5,random,6631.936159761327,-33.680638402386734
1,2.5,career,10540.370776460291,5.403707764602914
1,2.5,trend,3882.2461381646026,-61.17753861835397
1,2.5,genre,10000.0,0.0
1,2.5,mean_rev,14253.729547429562,42.537295474295625
1,2.5,loyalty,9646.367349166358,-3.536326508336424
1,2.5,value,13318.176132159579,33.181761321595786
1,2.5,momentum,10034.836903994143,0.3483690399414263
1,2.5,adaptive,10322.468333353681,3.224683333536814
1,2.5,hybrid,21310.587920842165,113.10587920842164
1,2.5,q_learning,3428.97144566596,-65.71028554334039
2,2.5,random,6952.263382913109,-30.47736617086891
2,2.5,career,10651.044373599214,6.51044373599214
2,2.5,trend,4249.618436639965,-57.503815633600354
2,2.5,genre,10000.0,0.0
2,2.5,mean_rev,11879.03731601643,18.790373160164307
2,2.5,loyalty,9521.518259447581,-4.7848174055241905
2,2.5,value,12375.157258886018,23.75157258886018
2,2.5,momentum,10328.327755754864,3.283277557548645
2,2.5,adaptive,10120.722051227473,1.2072205122747255
2,2.5,hybrid,19924.660366711963,99.24660366711963
2,2.5,q_learning,4025.244279288192,-59.74755720711808
3,2.5,random,6721.254958509653,-32.78745041490347
3,2.5,career,11802.922203981017,18.029222039810175
3,2.5,trend,3813.797974881998,-61.86202025118002
3,2.5,genre,10000.0,0.0
3,2.5,mean_rev,13893.027731181808,38.93027731181808
3,2.5,loyalty,9391.661005924429,-6.083389940755715
3,2.5,value,12999.69047118806,29.996904711880596
3,2.5,momentum,9505.619051095584,-4.943809489044161
3,2.5,adaptive,9013.83419597941,-9.861658040205894
3,2.5,hybrid,18387.130701384744,83.87130701384744
3,2.5,q_learning,3513.812866737635,-64.86187133262365
4,2.5,random,6653.097697981378,-33.46902302018622
4,2.5,career,10392.067962171446,3.920679621714462
4,2.5,trend,4066.659125353097,-59.33340874646903
4,2.5,genre,10000.0,0.0
4,2.5,mean_rev,12287.564452916991,22.875644529169914
4,2.5,loyalty,9670.91834394805,-3.2908165605195063
4,2.5,value,11437.020627408043,14.370206274080429
4,2.5,momentum,8990.79884617856,-10.092011538214392
4,2.5,adaptive,8047.155681221366,-19.528443187786344
4,2.5,hybrid,17095.60338867527,70.9560338867527
4,2.5,q_learning,2885.68492295905,-71.1431507704095
5,2.5,random,5778.789138337097,-42.21210861662903
5,2.5,career,12757.559222886382,27.575592228863826
5,2.5,trend,4057.00140569569,-59.4299859430431
5,2.5,genre,10000.0,0.0
5,2.5,mean_rev,10941.61038149363,9.416103814936305
5,2.5,loyalty,9643.531824085114,-3.5646817591488618
5,2.5,value,10496.852355745828,4.968523557458284
5,2.5,momentum,9622.431491983654,-3.7756850801634574
5,2.5,adaptive,9672.137536645101,-3.2786246335489886
5,2.5,hybrid,19398.940205956475,93.98940205956474
5,2.5,q_learning,2832.091507326048,-71.67908492673952
6,2.5,random,6787.586976678706,-32.12413023321294
6,2.5,career,8916.531295618935,-10.834687043810645
6,2.5,trend,4501.386526993793,-54.98613473006207
6,2.5,genre,10000.0,0.0
6,2.5,mean_rev,14630.79638640534,46.3079638640534
6,2.5,loyalty,9702.212015123006,-2.977879848769935
6,2.5,value,12207.940368086698,22.07940368086698
6,2.5,momentum,10383.379656297795,3.83379656297795
6,2.5,adaptive,10412.213286892103,4.122132868921035
6,2.5,hybrid,19792.408558843515,97.92408558843516
6,2.5,q_learning,4404.934787644209,-55.95065212355791
7,2.5,random,6035.979491479086,-39.64020508520914
7,2.5,career,9741.479239037048,-2.5852076096295242
7,2.5,trend,4096.211517910973,-59.03788482089027
7,2.5,genre,10000.0,0.0
7,2.5,mean_rev,10705.947748645562,7.0594774864556165
7,2.5,loyalty,9648.71065056543,-3.5128934943456986
7,2.5,value,11708.374453910206,17.083744539102064
7,2.5,momentum,9614.76060705536,-3.852393929446407
7,2.5,adaptive,9058.442509666264,-9.415574903337365
7,2.5,hybrid,19489.907400543463,94.89907400543463
7,2.5,q_learning,3059.494034803351,-69.4050596519665
8,2.5,random,6127.209169704435,-38.72790830295565
8,2.5,career,7994.2540146137135,-20.057459853862866
8,2.5,trend,3816.326222276659,-61.83673777723341
8,2.5,genre,10000.0,0.0
8,2.5,mean_rev,11965.69431347346,19.656943134734593
8,2.5,loyalty,9652.030825636635,-3.479691743633648
8,2.5,value,11913.047469242627,19.13047469242627
8,2.5,momentum,9575.503036352236,-4.244969636477635
8,2.5,adaptive,10564.125833198254,5.641258331982535
8,2.5,hybrid,17791.202312727848,77.91202312727847
8,2.5,q_learning,3681.729155034627,-63.18270844965373
9,2.5,random,7391.102304935048,-26.08897695064952
9,2.5,career,10024.209271228228,0.24209271228228318
9,2.5,trend,4451.117675369691,-55.48882324630309
9,2.5,genre,10000.0,0.0
9,2.5,mean_rev,13466.618399163513,34.66618399163514
9,2.5,loyalty,9300.186076832206,-6.998139231677942
9,2.5,value,12559.247368931296,25.592473689312957
9,2.5,momentum,9206.719100446326,-7.932808995536743
9,2.5,adaptive,9701.866033865814,-2.981339661341863
9,2.5,hybrid,21046.592437877276,110.46592437877275
9,2.5,q_learning,3057.188434034319,-69.42811565965681
10,2.5,random,6746.8212769654365,-32.531787230345635
10,2.5,career,8762.51063643872,-12.374893635612807
10,2.5,trend,4502.774842692999,-54.972251573070004
10,2.5,genre,10000.0,0.0
10,2.5,mean_rev,13592.00363632401,35.92003636324011
10,2.5,loyalty,9569.70534121991,-4.302946587800907
10,2.5,value,12162.102208170438,21.62102208170438
10,2.5,momentum,9619.879984355091,-3.801200156449086
10,2.5,adaptive,10026.915443939364,0.269154439393642
10,2.5,hybrid,19463.375081606355,94.63375081606355
10,2.5,q_learning,3045.23718732352,-69.54762812676479
11,2.5,random,6175.746124910395,-38.242538750896045
11,2.5,career,10979.40578023293,9.794057802329299
11,2.5,trend,4974.473974096865,-50.255260259031346
11,2.5,genre,10000.0,0.0
11,2.5,mean_rev,15469.26092104903,54.6926092104903
11,2.5,loyalty,9360.808355786437,-6.391916442135625
11,2.5,value,11729.803538680952,17.298035386809516
11,2.5,momentum,9583.3446980718,-4.166553019282
11,2.5,adaptive,9436.80955961686,-5.6319044038313955
11,2.5,hybrid,18340.483179249666,83.40483179249667
11,2.5,q_learning,3234.7579757224944,-67.65242024277507
12,2.5,random,6568.071329325349,-34.31928670674651
12,2.5,career,10156.835315139868,1.5683531513986781
12,2.5,trend,4350.875314417065,-56.49124685582935
12,2.5,genre,10000.0,0.0
12,2.5,mean_rev,14529.67862839534,45.29678628395341
12,2.5,loyalty,9527.586884925353,-4.72413115074647
12,2.5,value,12581.884953867353,25.81884953867353
12,2.5,momentum,9148.064832846138,-8.519351671538624
12,2.5,adaptive,8501.076111939028,-14.989238880609719
12,2.5,hybrid,20341.70911639562,103.41709116395621
12,2.5,q_learning,3391.686293120287,-66.08313706879713
13,2.5,random,6172.941879568857,-38.270581204311426
13,2.5,career,12977.889792668446,29.778897926684458
13,2.5,trend,4438.109885129412,-55.61890114870588
13,2.5,genre,10000.0,0.0
13,2.5,mean_rev,14558.551545498573,45.585515454985725
13,2.5,loyalty,9519.51183627816,-4.804881637218404
13,2.5,value,13726.647947006451,37.26647947006452
13,2.5,momentum,9019.654244459989,-9.80345755540011
13,2.5,adaptive,9006.009275882097,-9.939907241179025
13,2.5,hybrid,18424.85232624172,84.24852326241718
13,2.5,q_learning,3095.818310383674,-69.04181689616325
14,2.5,random,6799.023788566644,-32.00976211433356
14,2.5,career,8998.975017038212,-10.010249829617878
14,2.5,trend,4417.244683789303,-55.827553162106966
14,2.5,genre,10000.0,0.0
14,2.5,mean_rev,12131.537821704538,21.31537821704538
14,2.5,loyalty,9637.314061013481,-3.626859389865185
14,2.5,value,11209.920990939472,12.099209909394721
14,2.5,momentum,9896.548880556782,-1.0345111944321799
14,2.5,adaptive,9802.344883819595,-1.9765511618040545
14,2.5,hybrid,19940.364014181374,99.40364014181374
14,2.5,q_learning,2920.3579048050833,-70.79642095194917
15,2.5,random,6393.441108934866,-36.06558891065134
15,2.5,career,9124.567689019037,-8.75432310980963
15,2.5,trend,3920.191269809485,-60.79808730190514
15,2.5,genre,10000.0,0.0
15,2.5,mean_rev,11751.374580988675,17.51374580988675
15,2.5,loyalty,9659.389153641068,-3.406108463589317
15,2.5,value,11334.149229133602,13.341492291336017
15,2.5,momentum,10398.362486043025,3.9836248604302456
15,2.5,adaptive,9517.619933489772,-4.82380066510228
15,2.5,hybrid,18307.551238411517,83.07551238411517
15,2.5,q_learning,3672.901746355287,-63.270982536447136
16,2.5,random,6185.640783070403,-38.14359216929597
16,2.5,career,11702.007809480872,17.020078094808724
16,2.5,trend,4176.559594900472,-58.23440405099528
16,2.5,genre,10000.0,0.0
16,2.5,mean_rev,11015.987054722777,10.159870547227765
16,2.5,loyalty,9574.189790643039,-4.258102093569614
16,2.5,value,12245.38072620417,22.4538072620417
16,2.5,momentum,9916.081001801358,-0.8391899819864193
16,2.5,adaptive,8619.988547046943,-13.800114529530566
16,2.5,hybrid,20151.98882977254,101.51988829772542
16,2.5,q_learning,3720.8253716044437,-62.79174628395556
17,2.5,random,7267.774583203288,-27.32225416796712
17,2.5,career,10871.387863907068,8.71387863907068
17,2.5,trend,4547.493859644149,-54.52506140355851
17,2.5,genre,10000.0,0.0
17,2.5,mean_rev,12050.150046130599,20.501500461305987
17,2.5,loyalty,9593.173640962159,-4.06826359037841
17,2.5,value,13088.871994498126,30.888719944981258
17,2.5,momentum,10305.57137554898,3.0557137554897964
17,2.5,adaptive,9628.331286731851,-3.716687132681491
17,2.5,hybrid,19861.24808681456,98.61248086814561
17,2.5,q_learning,4280.072568074437,-57.19927431925563
18,2.5,random,6952.933863605852,-30.47066136394148
18,2.5,career,10835.514751582932,8.355147515829321
18,2.5,trend,4578.568158858733,-54.21431841141267
18,2.5,genre,10000.0,0.0
18,2.5,mean_rev,14003.133267156374,40.03133267156374
18,2.5,loyalty,9686.441597693094,-3.1355840230690593
18,2.5,value,13220.458949867052,32.20458949867052
18,2.5,momentum,8954.157193597199,-10.458428064028013
18,2.5,adaptive,7669.299107823104,-23.307008921768958
18,2.5,hybrid,19577.027576346758,95.77027576346758
18,2.5,q_learning,3795.694473138679,-62.04305526861321
19,2.5,random,6687.288964130013,-33.12711035869987
19,2.5,career,11049.17352896648,10.491735289664794
19,2.5,trend,4032.0922134203797,-59.67907786579621
19,2.5,genre,10000.0,0.0
19,2.5,mean_rev,12503.500904770202,25.035009047702022
19,2.5,loyalty,9468.680583779997,-5.313194162200034
19,2.5,value,10858.971951142576,8.589719511425756
19,2.5,momentum,8412.333468003948,-15.876665319960521
19,2.5,adaptive,8203.878107389351,-17.961218926106486
19,2.5,hybrid,16949.959699128944,69.49959699128944
19,2.5,q_learning,3096.221784832838,-69.03778215167162
20,2.5,random,6938.862237500891,-30.611377624991093
20,2.5,career,12650.759527284312,26.50759527284312
20,2.5,trend,3672.2435629767497,-63.277564370232504
20,2.5,genre,10000.0,0.0
20,2.5,mean_rev,12741.074320123524,27.410743201235235
20,2.5,loyalty,9631.55829374271,-3.6844170625729022
20,2.5,value,11984.981963396285,19.849819633962852
20,2.5,momentum,8508.500305892496,-14.914996941075042
20,2.5,adaptive,8822.209536698136,-11.777904633018643
20,2.5,hybrid,20968.31580476254,109.6831580476254
20,2.5,q_learning,2676.3230783357,-73.23676921664301
21,2.5,random,7057.844686391888,-29.42155313608112
21,2.5,career,10268.596947195723,2.6859694719572325
21,2.5,trend,4624.234500507163,-53.75765499492837
21,2.5,genre,10000.0,0.0
21,2.5,mean_rev,13120.764782002541,31.207647820025414
21,2.5,loyalty,9675.26523101923,-3.2473476898077025
21,2.5,value,13765.877613708617,37.65877613708617
21,2.5,momentum,9304.627367877347,-6.953726321226531
21,2.5,adaptive,9285.642019530584,-7.143579804694164
21,2.5,hybrid,20495.31174225642,104.9531174225642
21,2.5,q_learning,4521.093874604976,-54.78906125395024
22,2.5,random,6352.071044127148,-36.479289558728524
22,2.5,career,9886.320015711832,-1.1367998428816828
22,2.5,trend,3594.765293838154,-64.05234706161846
22,2.5,genre,10000.0,0.0
22,2.5,mean_rev,10925.358307257353,9.253583072573528
22,2.5,loyalty,9489.534404323853,-5.104655956761471
22,2.5,value,12562.198078186235,25.621980781862348
22,2.5,momentum,8966.410819861718,-10.335891801382822
22,2.5,adaptive,8432.327610993565,-15.67672389006435
22,2.5,hybrid,16641.891127565083,66.41891127565083
22,2.5,q_learning,3857.4722461470656,-61.42527753852934
23,2.5,random,7324.401362072216,-26.75598637927784
23,2.5,career,12427.609225878947,24.27609225878947
23,2.5,trend,5140.340891267663,-48.59659108732337
23,2.5,genre,10000.0,0.0
23,2.5,mean_rev,14695.987411843582,46.95987411843582
23,2.5,loyalty,9692.118332283728,-3.078816677162722
23,2.5,value,12894.529070527087,28.94529070527087
23,2.5,momentum,9722.175911948772,-2.778240880512276
23,2.5,adaptive,8806.808269798114,-11.931917302018865
23,2.5,hybrid,19752.11560906597,97.52115609065972
23,2.5,q_learning,5076.342780208276,-49.23657219791724
24,2.5,random,6521.499652610241,-34.78500347389759
24,2.5,career,11125.218963108082,11.25218963108082
24,2.5,trend,3744.495957392479,-62.55504042607521
24,2.5,genre,10000.0,0.0
24,2.5,mean_rev,11953.562668319793,19.535626683197933
24,2.5,loyalty,9542.751579568694,-4.572484204313059
24,2.5,value,13462.830393515484,34.62830393515483
24,2.5,momentum,9160.679276347933,-8.393207236520666
24,2.5,adaptive,8539.557076028424,-14.604429239715754
24,2.5,hybrid,20384.440182698134,103.84440182698134
24,2.5,q_learning,3369.9928562375426,-66.30007143762458
25,2.5,random,6638.337177713312,-33.616628222866886
25,2.5,career,10826.30156085311,8.263015608531095
25,2.5,trend,4019.7862901309577,-59.802137098690416
25,2.5,genre,10000.0,0.0
25,2.5,mean_rev,9103.329427651177,-8.96670572348823
25,2.5,loyalty,9474.610383789317,-5.25389616210683
25,2.5,value,11630.64293963116,16.306429396311596
25,2.5,momentum,9669.220085329698,-3.3077991467030188
25,2.5,adaptive,8578.298494795166,-14.217015052048337
25,2.5,hybrid,19875.990378095,98.75990378095001
25,2.5,q_learning,3626.1885788650743,-63.738114211349256
26,2.5,random,6667.167634305073,-33.328323656949266
26,2.5,career,8578.286813198756,-14.217131868012439
26,2.5,trend,4162.652290191205,-58.37347709808795
26,2.5,genre,10000.0,0.0
26,2.5,mean_rev,13455.515014495053,34.55515014495053
26,2.5,loyalty,9773.164481979371,-2.2683551802062905
26,2.5,value,12829.077048208133,28.290770482081335
26,2.5,momentum,9153.860720159711,-8.461392798402885
26,2.5,adaptive,8636.064049642342,-13.639359503576578
26,2.5,hybrid,19683.474403407643,96.83474403407644
26,2.5,q_learning,3931.74333123423,-60.6825666876577
27,2.5,random,5855.5825654060845,-41.44417434593915
27,2.5,career,8368.499484079346,-16.31500515920654
27,2.5,trend,4130.350109324887,-58.69649890675113
27,2.5,genre,10000.0,0.0
27,2.5,mean_rev,14101.490376465765,41.014903764657646
27,2.5,loyalty,9615.043880466666,-3.8495611953333353
27,2.5,value,11349.537492188832,13.495374921888324
27,2.5,momentum,9760.340686656402,-2.396593133435981
27,2.5,adaptive,9150.91716369333,-8.490828363066703
27,2.5,hybrid,21515.89562703509,115.1589562703509
27,2.5,q_learning,2901.49166599409,-70.9850833400591
28,2.5,random,6784.1024530543045,-32.158975469456955
28,2.5,career,10930.528495872364,9.305284958723641
28,2.5,trend,4963.45559888236,-50.36544401117639
28,2.5,genre,10000.0,0.0
28,2.5,mean_rev,13467.936285043375,34.679362850433755
28,2.5,loyalty,9406.983039613126,-5.930169603868745
28,2.5,value,13298.229137532922,32.982291375329226
28,2.5,momentum,9322.046322295912,-6.779536777040885
28,2.5,adaptive,8862.468762928333,-11.375312370716674
28,2.5,hybrid,18926.782380107546,89.26782380107547
28,2.5,q_learning,4111.618782952189,-58.883812170478116
29,2.5,random,6203.948184051831,-37.96051815948169
29,2.5,career,9311.923688040284,-6.880763119597159
29,2.5,trend,4371.371016230793,-56.28628983769207
29,2.5,genre,10000.0,0.0
29,2.5,mean_rev,13645.274832129688,36.45274832129687
29,2.5,loyalty,9745.911530998896,-2.540884690011044
29,2.5,value,12125.996970340171,21.259969703401712
29,2.5,momentum,10249.364016830574,2.4936401683057374
29,2.5,adaptive,9790.442536998458,-2.0955746300154168
29,2.5,hybrid,18870.18468946543,88.7018468946543
29,2.5,q_learning,2846.9432538015208,-71.53056746198479
